Name,Year,Salaries,Rank
Georgios Papagiannis,2012,,1567
Denzel Valentine,2012,,1568
Juan Hernangomez,2012,,1569
Wade Baldwin,2012,,1570
Henry Ellenson,2012,,1571
Malik Beasley,2012,,1572
Caris LeVert,2012,,1573
DeAndre Bembry,2012,,1574
Demetrius Jackson,2012,,1575
Malachi Richardson,2012,,1576
Willy Hernangomez,2012,,1577
Deyonta Davis,2012,,1578
Timothe Luwawu,2012,,1579
Brice Johnson,2012,,1580
Pascal Siakam,2012,,1581
Skal Labissiere,2012,,1582
Livio Jean-Charles,2012,,1583
Dejounte Murray,2012,,1584
Damian Jones,2012,,1585
Isaiah Whitehead,2012,,1586
Ivica Zubac,2012,,1587
Stephen Zimmerman,2012,,1588
Andrew Harrison,2012,,1589
Tyler Ulis,2012,,1590
Malcolm Brogdon,2012,,1591
Paul Zipser,2012,,1592
Jonathan Gibson,2012,,1593
Troy Williams,2012,,1594
AJ Hammons,2012,,1595
Michael Gbinije,2012,,1596
Georges Niang,2012,,1597
Jake Layman,2012,,1598
Joel Bolomboy,2012,,1599
Gary Payton II,2012,,1600
Kay Felder,2012,,1601
Nicolas Brussino,2012,,1602
Dorian Finney-Smith,2012,,1603
Patrick McCaw,2012,,1604
Kyle Wiltjer,2012,,1605
Chinanu Onuaku,2012,,1606
Diamond Stone,2012,,1607
Rodney McGruder,2012,,1608
Cheick Diallo,2012,,1609
Ron Baker,2012,,1610
Marshall Plumlee,2012,,1611
Semaj Christon,2012,,1612
Derrick Jones,2012,,1613
Tim Quarterman,2012,,1614
Davis Bertans,2012,,1615
Bryn Forbes,2012,,1616
Fred VanVleet,2012,,1617
Daniel Ochefu,2012,,1618
Sheldon Mac,2012,,1619
Danuel House,2012,,1620
Chasson Randle,2012,,1621
Yogi Ferrell,2012,,1622
Okaro White,2012,,1623
Isaiah Taylor,2012,,1624
Ben Bentil,2012,,1625
Nicolas Laprovittola,2012,,1626
Brandon Paul,2012,,1627
Shawn Long,2012,,1628
Mike Tobey,2012,,1629
Patricio Garino,2012,,1630
Jarrod Uthoff,2012,,1631
Marcus Paige,2012,,1632
Wayne Selden,2012,,1633
Egidijus Mockevicius,2012,,1634
Stefan Jankovic,2012,,1635
JP Tokoto,2012,,1636
Isaiah Cousins,2012,,1637
Quinn Cook,2012,,1638
Marcus Georges-Hunt,2012,,1639
Prince Ibeh,2012,,1640
Keith Benson,2012,,1641
Kaleb Tarczewski,2012,,1642
Ryan Arcidiacono,2012,,1643
Quincy Ford,2012,,1644
Alex Poythress,2012,,1645
David Nwaba,2012,,1646
Kyle Collinsworth,2012,,1647
Thomas Walkup,2012,,1648
James Webb,2012,,1649
Zach Auguste,2012,,1650
Brady Heslip,2012,,1651
Matt Costello,2012,,1652
Damion Lee,2012,,1653
DJ Kennedy,2012,,1654
Scott Wood,2012,,1655
Elgin Cook,2012,,1656
Alex Caruso,2012,,1657
Anthony Barber,2012,,1658
EJ Singler,2012,,1659
Beau Beech,2012,,1660
Nikola Jovanovic,2012,,1661
Jalen Jones,2012,,1662
Nick Zeisloft,2012,,1663
Bogdan Bogdanovic,2012,,1664
Markelle Fultz,2012,,1665
Lonzo Ball,2012,,1666
Milos Teodosic,2012,,1667
Jayson Tatum,2012,,1668
Josh Jackson,2012,,1669
De'Aaron Fox,2012,,1670
Jonathan Isaac,2012,,1671
Lauri Markkanen,2012,,1672
Frank Ntilikina,2012,,1673
Dennis Smith,2012,,1674
Zach Collins,2012,,1675
Malik Monk,2012,,1676
Luke Kennard,2012,,1677
Cedi Osman,2012,,1678
Donovan Mitchell,2012,,1679
Bam Adebayo,2012,,1680
Justin Jackson,2012,,1681
Guerschon Yabusele,2012,,1682
Justin Patton,2012,,1683
DJ Wilson,2012,,1684
TJ Leaf,2012,,1685
John Collins,2012,,1686
Harry Giles,2012,,1687
Terrance Ferguson,2012,,1688
Jarrett Allen,2012,,1689
Ante Zizic,2012,,1690
OG Anunoby,2012,,1691
Tyler Lydon,2012,,1692
Furkan Korkmaz,2012,,1693
Caleb Swanigan,2012,,1694
Kyle Kuzma,2012,,1695
Tony Bradley,2012,,1696
Derrick White,2012,,1697
Josh Hart,2012,,1698
Semi Ojeleye,2012,,1699
Frank Mason,2012,,1700
Abdel Nader,2012,,1701
Damyean Dotson,2012,,1702
Wesley Iwundu,2012,,1703
Ike Anigbogu,2012,,1704
Rade Zagorac,2012,,1705
Ivan Rabb,2012,,1706
Tyler Dorsey,2012,,1707
Daniel Theis,2012,,1708
Dwayne Bacon,2012,,1709
Maxi Kleber,2012,,1710
Jordan Bell,2012,,1711
Zhou Qi,2012,,1712
Jawun Evans,2012,,1713
Sindarius Thornwell,2012,,1714
Thomas Bryant,2012,,1715
Dillon Brooks,2012,,1716
Sterling Brown,2012,,1717
Frank Jackson,2012,,1718
Dakari Johnson,2012,,1719
Khem Birch,2012,,1720
Davon Reed,2012,,1721
Alfonzo McKinnie,2012,,1722
Royce O'Neale,2012,,1723
Antonius Cleveland,2012,,1724
Cameron Oliver,2012,,1725
Shaquille Harrison,2012,,1726
Jaylen Morris,2012,,1727
Nigel Hayes,2012,,1728
Omari Johnson,2012,,1729
Naz Long,2012,,1730
Rodney Purvis,2012,,1731
Milton Doyle,2012,,1732
Walter Lemon Jr,2012,,1733
Josh Gray,2012,,1734
Jaylen Johnson,2012,,1735
CJ Fair,2012,,1736
Josh Magette,2012,,1737
Tyler Cavanaugh,2012,,1738
Andrew White,2012,,1739
Kadeem Allen,2012,,1740
Jabari Bird,2012,,1741
Yakuba Ouattara,2012,,1742
Jacob Wiley,2012,,1743
Mangok Mathiang,2012,,1744
Antonio Blakeney,2012,,1745
London Perrantes,2012,,1746
Johnathan Motley,2012,,1747
Gian Clavell,2012,,1748
Torrey Craig,2012,,1749
Monte Morris,2012,,1750
Reggie Hearn,2012,,1751
Chris Boucher,2012,,1752
Edmond Sumner,2012,,1753
Ben Moore,2012,,1754
Jamil Wilson,2012,,1755
CJ Williams,2012,,1756
Tyrone Wallace,2012,,1757
Kobi Simmons,2012,,1758
Vince Hunter,2012,,1759
Myke Henry,2012,,1760
Matt Williams,2012,,1761
Derrick Walton,2012,,1762
Amile Jefferson,2012,,1763
Charles Cooke,2012,,1764
Luke Kornet,2012,,1765
Isaiah Hicks,2012,,1766
Daniel Hamilton,2012,,1767
PJ Dozier,2012,,1768
Jamel Artis,2012,,1769
Jacob Pullen,2012,,1770
Alec Peters,2012,,1771
Malcolm Miller,2012,,1772
Eric Griffin,2012,,1773
Erik McCree,2012,,1774
Michael Young,2012,,1775
Devin Robinson,2012,,1776
Xavier Silas,2012,,1777
Landry Nnoko,2012,,1778
VJ Beachem,2012,,1779
Bronson Koenig,2012,,1780
Marcus Thornton II,2012,,1781
Jameel Warney,2012,,1782
Aaron Jackson,2012,,1783
Trey McKinney-Jones,2012,,1784
Andre Ingram,2012,,1785
Deandre Ayton,2012,,1786
Marvin Bagley,2012,,1787
Luka Doncic,2012,,1788
Trae Young,2012,,1789
Mo Bamba,2012,,1790
Wendell Carter,2012,,1791
Collin Sexton,2012,,1792
Kevin Knox,2012,,1793
Mikal Bridges,2012,,1794
Shai Gilgeous-Alexander,2012,,1795
Miles Bridges,2012,,1796
Jerome Robinson,2012,,1797
Michael Porter,2012,,1798
Troy Brown,2012,,1799
Zhaire Smith,2012,,1800
Donte DiVincenzo,2012,,1801
Lonnie Walker,2012,,1802
Kevin Huerter,2012,,1803
Josh Okogie,2012,,1804
Grayson Allen,2012,,1805
Chandler Hutchison,2012,,1806
Aaron Holiday,2012,,1807
Anfernee Simons,2012,,1808
Moritz Wagner,2012,,1809
Landry Shamet,2012,,1810
Rodions Kurucs,2012,,1811
Jonah Bolden,2012,,1812
Robert Williams,2012,,1813
Jacob Evans,2012,,1814
Dzanan Musa,2012,,1815
Omari Spellman,2012,,1816
Sviatoslav Mykhailiuk,2012,,1817
Mitchell Robinson,2012,,1818
Elie Okobo,2012,,1819
Jalen Brunson,2012,,1820
Melvin Frazier,2012,,1821
Isaac Bonga,2012,,1822
Devonte Graham,2012,,1823
De'Anthony Melton,2012,,1824
Ryan Broekhoff,2012,,1825
Raymond Spalding,2012,,1826
Jarred Vanderbilt,2012,,1827
Bruce Brown,2012,,1828
Khyri Thomas,2012,,1829
Isaiah Hartenstein,2012,,1830
Alize Johnson,2012,,1831
Keita Bates-Diop,2012,,1832
Kenrich Williams,2012,,1833
Hamidou Diallo,2012,,1834
Isaiah Briscoe,2012,,1835
Gary Trent Jr,2012,,1836
Chimezie Metu,2012,,1837
Brad Wanamaker,2012,,1838
Johnathan Williams,2012,,1839
Jaylen Adams,2012,,1840
Theo Pinson,2012,,1841
Joe Chealey,2012,,1842
JP Macura,2012,,1843
Rawle Alkins,2012,,1844
Billy Preston,2012,,1845
Kostas Antetokounmpo,2012,,1846
Daryl Macon,2012,,1847
DeVaughn Akoon-Purcell,2012,,1848
Thomas Welsh,2012,,1849
Keenan Evans,2012,,1850
Zach Lofton,2012,,1851
Marcus Derrickson,2012,,1852
Gary Clark,2012,,1853
Vincent Edwards,2012,,1854
Angel Delgado,2012,,1855
Yuta Watanabe,2012,,1856
Yante Maten,2012,,1857
Duncan Robinson,2012,,1858
Trevon Duval,2012,,1859
Jared Terrell,2012,,1860
Trevon Bluiett,2012,,1861
Allonzo Trier,2012,,1862
Deonte Burton,2012,,1863
Tyler Davis,2012,,1864
Troy Caupain,2012,,1865
Shake Milton,2012,,1866
George King,2012,,1867
Drew Eubanks,2012,,1868
Jordan Loyd,2012,,1869
Wenyen Gabriel,2012,,1870
Nuni Omot,2012,,1871
Shaquille O'Neal,2013,,495
Kevin Garnett,2013,13714285.200000001,45
Alonzo Mourning,2013,,496
Juwan Howard,2013,411221.80000000005,459
Scottie Pippen,2013,,497
Karl Malone,2013,,498
Larry Johnson,2013,,499
Gary Payton,2013,,500
Rasheed Wallace,2013,1487399.1,326
Shawn Kemp,2013,,501
Damon Stoudamire,2013,,502
Antonio McDyess,2013,,503
Ray Allen,2013,3399000.0000000005,218
Antoine Walker,2013,,504
Stephon Marbury,2013,,505
Vlade Divac,2013,,506
Bryant Reeves,2013,,507
Tom Gugliotta,2013,,508
Nick Van Exel,2013,,509
Elden Campbell,2013,,510
Terrell Brandon,2013,,511
Derrick Coleman,2013,,512
Glenn Robinson,2013,,513
Steve Smith,2013,,514
Kerry Kittles,2013,,515
Chris Dudley,2013,,516
Theo Ratliff,2013,,517
Matt Geiger,2013,,518
Jason Kidd,2013,3399000.0000000005,218
Kenny Anderson,2013,,519
Tyrone Hill,2013,,520
Clifford Robinson,2013,,521
Jamal Mashburn,2013,,522
Steve Nash,2013,9790000.0,68
Alan Henderson,2013,,523
Donyell Marshall,2013,,524
Marcus Camby,2013,5049371.800000001,154
Greg Ostertag,2013,,525
Luc Longley,2013,,526
P.J. Brown,2013,,527
Jermaine O'Neal,2013,1487399.1,326
Erick Dampier,2013,,528
Wesley Person,2013,,529
Isaac Austin,2013,,530
Loy Vaught,2013,,531
Derrick McKey,2013,,532
Robert Horry,2013,,533
Jim McIlvaine,2013,,534
Jerry Stackhouse,2013,1487399.1,326
Charlie Ward,2013,,535
Dale Davis,2013,,536
Lorenzen Wright,2013,,537
Mookie Blaylock,2013,,538
Chris Mills,2013,,539
Chris Childs,2013,,540
Darrell Armstrong,2013,,541
Bryon Russell,2013,,542
Brent Barry,2013,,543
Jason Caffey,2013,,544
Vitaly Potapenko,2013,,545
Bob Sura,2013,,546
Walt Williams,2013,,547
Scott Williams,2013,,548
Sam Cassell,2013,,549
Michael Olowokandi,2013,,550
Elton Brand,2013,19976389.400000002,10
Eric Williams,2013,,551
Travis Best,2013,,552
Michael Stewart,2013,,553
Derek Strong,2013,,554
Mike Bibby,2013,,555
Rick Fox,2013,,556
Steve Francis,2013,,557
Derek Fisher,2013,1671135.4000000001,302
Eric Snow,2013,,558
Ervin Johnson,2013,,559
Brent Price,2013,,560
Travis Knight,2013,,561
Raef LaFrentz,2013,,562
Tracy Murray,2013,,563
Tyrone Nesby,2013,,564
Baron Davis,2013,16335000.000000002,25
Vonteego Cummings,2013,,565
David Wesley,2013,,566
Dean Garrett,2013,,567
Antawn Jamison,2013,1487399.1,326
Walter McCarty,2013,,568
Anthony Peeler,2013,,569
Lamar Odom,2013,9020000.0,78
Cedric E. Henderson,2013,,570
Lawrence Funderburke,2013,,571
Lindsey Hunter,2013,,572
Malik Rose,2013,,573
Vince Carter,2013,3432000.0000000005,214
Jonathan Bender,2013,,574
Dell Curry,2013,,575
Robert Traylor,2013,,576
Othella Harrington,2013,,577
Wally Szczerbiak,2013,,578
Terry Porter,2013,,579
Rodney Rogers,2013,,580
Jamie Feick,2013,,581
Eric Montross,2013,,582
Chris Crawford,2013,,583
Steve Kerr,2013,,584
Vinny Del Negro,2013,,585
Sean Rooks,2013,,586
Lucious Harris,2013,,587
Jason Williams,2013,,588
Richard Hamilton,2013,11550000.000000002,57
Larry Hughes,2013,,589
Andre Miller,2013,5500000.0,140
Dirk Nowitzki,2013,22997840.8,3
Shawn Marion,2013,9511000.4,70
Paul Pierce,2013,18469379.5,17
Jason Terry,2013,5500000.0,140
Bonzi Wells,2013,,590
Trajan Langdon,2013,,591
Aleksandar Radojevic,2013,,592
Keon Clark,2013,,593
Corey Maggette,2013,12016551.8,55
Michael Dickerson,2013,,594
Will Avery,2013,,595
Matt Harpring,2013,,596
Eldridge Recasner,2013,,597
Metta World Peace,2013,7984856.000000001,96
Rasho Nesterovic,2013,,598
Cal Bowdler,2013,,599
James Posey,2013,,600
Pat Garrity,2013,,601
Quincy Lewis,2013,,602
Roshown McLeod,2013,,603
Dion Glover,2013,,604
Ricky Davis,2013,,605
Greg Foster,2013,,606
Jeff Foster,2013,,607
Brian Skinner,2013,,608
Kenny Thomas,2013,,609
Devean George,2013,,610
Al Harrington,2013,7356140.000000001,105
Tim James,2013,,611
Jumaine Jones,2013,,612
Scott Padgett,2013,,613
Rafer Alston,2013,,614
Hakeem Olajuwon,2013,,615
David Robinson,2013,,616
Dikembe Mutombo,2013,,617
Patrick Ewing,2013,,618
Jayson Williams,2013,,619
Tim Hardaway,2013,,620
Chris Webber,2013,,621
Arvydas Sabonis,2013,,622
John Stockton,2013,,623
Reggie Miller,2013,,624
Zydrunas Ilgauskas,2013,,625
Kobe Bryant,2013,30633900.000000004,1
Shareef Abdur-Rahim,2013,,626
Vin Baker,2013,,627
Allen Iverson,2013,,628
Anfernee Hardaway,2013,,629
Latrell Sprewell,2013,,630
Mitch Richmond,2013,,631
Rod Strickland,2013,,632
Jalen Rose,2013,,633
Grant Hill,2013,2152700.0,281
Tracy McGrady,2013,87494.0,483
Tim Duncan,2013,10602409.4,65
Keith Van Horn,2013,,634
Allan Houston,2013,,635
Eddie Jones,2013,,636
Brian Grant,2013,,637
Tim Thomas,2013,,638
Michael Finley,2013,,639
Shawn Bradley,2013,,640
Danny Manning,2013,,641
Avery Johnson,2013,,642
Glen Rice,2013,,643
Kendall Gill,2013,,644
Christian Laettner,2013,,645
Horace Grant,2013,,646
Toni Kukoc,2013,,647
Bryant Stith,2013,,648
Charles Oakley,2013,,649
PJ Brown,2013,,650
Chris Gatling,2013,,651
Anthony Mason,2013,,652
Ron Mercer,2013,,653
Antonio Davis,2013,,654
Kelvin Cato,2013,,655
Austin Croshere,2013,,656
Sean Elliott,2013,,657
Hersey Hawkins,2013,,658
Chris Mullin,2013,,659
Bobby Phills,2013,,660
Tariq Abdul-Wahad,2013,,661
Bo Outlaw,2013,,662
Robert Pack,2013,,663
Brevin Knight,2013,,664
Howard Eisley,2013,,665
Dan Majerle,2013,,666
Brad Miller,2013,932800.0000000001,406
Ben Wallace,2013,,667
Duane Causwell,2013,,668
Danny Fortson,2013,,669
Corliss Williamson,2013,,670
Cedric Ceballos,2013,,671
Jahidi White,2013,,672
Cuttino Mobley,2013,,673
Rashard Lewis,2013,16557399.100000001,22
Scot Pollard,2013,,674
Voshon Lenard,2013,,675
Nick Anderson,2013,,676
Dana Barros,2013,,677
Doug West,2013,,678
Kurt Thomas,2013,1487399.1,326
Adonal Foyle,2013,,679
Mark Jackson,2013,,680
Kenyon Martin,2013,472467.60000000003,456
Rex Chapman,2013,,681
Greg Anthony,2013,,682
Adam Keefe,2013,,683
Lamond Murray,2013,,684
Jud Buechler,2013,,685
Greg Minor,2013,,686
Tony Battie,2013,,687
Don MacLean,2013,,688
Stromile Swift,2013,,689
Doug Christie,2013,,690
Mark Bryant,2013,,691
Chucky Atkins,2013,,692
Samaki Walker,2013,,693
Jerome Williams,2013,,694
Kevin Willis,2013,,695
Mikki Moore,2013,,696
Darius Miles,2013,,697
Antonio Daniels,2013,,698
Popeye Jones,2013,,699
Jon Barry,2013,,700
Cedric Henderson,2013,,701
Vernon Maxwell,2013,,702
Marcus Fizer,2013,,703
Erick Strickland,2013,,704
Dragan Tarlac,2013,,705
Matt Maloney,2013,,706
Gary Trent,2013,,707
Terry Mills,2013,,708
Mark Strickland,2013,,709
Sam Mitchell,2013,,710
Chris Whitney,2013,,711
Jim Jackson,2013,,712
Mike Miller,2013,6380000.000000001,121
Dale Ellis,2013,,713
Randy Brown,2013,,714
Aaron Williams,2013,,715
Bimbo Coles,2013,,716
Joe Smith,2013,,717
Maurice Taylor,2013,,718
Sam Perkins,2013,,719
Brian Shaw,2013,,720
A.C. Green,2013,,721
Chauncey Billups,2013,3300000.0000000005,227
Tony Delk,2013,,722
Will Perdue,2013,,723
Bobby Jackson,2013,,724
Derek Anderson,2013,,725
John Starks,2013,,726
Otis Thorpe,2013,,727
J.R. Reid,2013,,728
Calbert Cheaney,2013,,729
George McCloud,2013,,730
John Wallace,2013,,731
Michael Curry,2013,,732
Terry Cummings,2013,,733
Carlos Rogers,2013,,734
Shandon Anderson,2013,,735
Eric Piatkowski,2013,,736
Ron Harper,2013,,737
Grant Long,2013,,738
George Lynch,2013,,739
Detlef Schrempf,2013,,740
Olden Polynice,2013,,741
Michael Smith,2013,,742
Cory Alexander,2013,,743
DerMarr Johnson,2013,,744
John Williams,2013,,745
Clarence Weatherspoon,2013,,746
Hubert Davis,2013,,747
Billy Owens,2013,,748
Eric Murdock,2013,,749
Matt Bullard,2013,,750
Cherokee Parks,2013,,751
Alvin Williams,2013,,752
Johnny Newman,2013,,753
Chris Mihm,2013,,754
Keith Closs,2013,,755
Andrew DeClercq,2013,,756
James Robinson,2013,,757
Aaron McKie,2013,,758
Jamal Crawford,2013,5500000.0,140
Jaren Jackson,2013,,759
Lorenzo Williams,2013,,760
Muggsy Bogues,2013,,761
Darvin Ham,2013,,762
Joel Przybilla,2013,1487399.1,326
Keyon Dooling,2013,1618640.1,310
Jacque Vaughn,2013,,763
Predrag Stojakovic,2013,,764
Jerome Moiso,2013,,765
Michael Doleac,2013,,766
Etan Thomas,2013,,767
Tony Massenburg,2013,,768
Corie Blount,2013,,769
Courtney Alexander,2013,,770
Gary Grant,2013,,771
William Avery,2013,,772
Mateen Cleaves,2013,,773
Anthony Johnson,2013,,774
Chris Carr,2013,,775
Joe Kleine,2013,,776
Zan Tabak,2013,,777
Chuck Person,2013,,778
Anthony Carter,2013,,779
LaPhonso Ellis,2013,,780
Danny Ferry,2013,,781
Dennis Scott,2013,,782
Jason Collier,2013,,783
Bryce Drew,2013,,784
Elliot Perry,2013,,785
Hidayet Turkoglu,2013,12997435.000000002,50
Tom Hammonds,2013,,786
Radoslav Nesterovic,2013,,787
Jelani McCoy,2013,,788
Sherman Douglas,2013,,789
Greg Buckner,2013,,790
Desmond Mason,2013,,791
Mirsad Turkcan,2013,,792
Bill Curley,2013,,793
Quentin Richardson,2013,2977634.0000000005,241
Kevin Edwards,2013,,794
Jerome Kersey,2013,,795
Felton Spencer,2013,,796
David Wingate,2013,,797
Pervis Ellison,2013,,798
Dee Brown,2013,,799
Monty Williams,2013,,800
Mario Elie,2013,,801
Tyrone Corbin,2013,,802
Bruno Sundov,2013,,803
Ruben Patterson,2013,,804
Jamaal Magloire,2013,,805
Speedy Claxton,2013,,806
Terry Davis,2013,,807
Stacey Augmon,2013,,808
Morris Peterson,2013,,809
Fred Hoiberg,2013,,810
Tyronn Lue,2013,,811
Donnell Harvey,2013,,812
Felipe Lopez,2013,,813
DeShawn Stevenson,2013,2464495.0,261
John Crotty,2013,,814
Mahmoud Abdul-Rauf,2013,,815
Dalibor Bagaric,2013,,816
Sam Jacobson,2013,,817
Iakovos Tsakalidis,2013,,818
Corey Benjamin,2013,,819
Vladimir Stepania,2013,,820
Nazr Mohammed,2013,1487399.1,326
Mamadou N'diaye,2013,,821
Isaiah Rider,2013,,822
Todd Day,2013,,823
David Benoit,2013,,824
Bruce Bowen,2013,,825
Erick Barkley,2013,,826
Damon Jones,2013,,827
Mark Madsen,2013,,828
Reggie Slater,2013,,829
Darrick Martin,2013,,830
Larry Robinson,2013,,831
Todd Fuller,2013,,832
Don Reid,2013,,833
Antonio Harvey,2013,,834
Emanual Davis,2013,,835
Eddie Robinson,2013,,836
John Amaechi,2013,,837
Shammond Williams,2013,,838
Doug Overton,2013,,839
Shawnelle Scott,2013,,840
Rick Brunson,2013,,841
Kevin Ollie,2013,,842
Moochie Norris,2013,,843
Tyus Edney,2013,,844
Jeff McInnis,2013,,845
Etdrick Bohannon,2013,,846
Troy Hudson,2013,,847
Roy Rogers,2013,,848
Ryan Bowen,2013,,849
Ansu Sesay,2013,,850
Laron Profit,2013,,851
Adrian Griffin,2013,,852
Earl Boykins,2013,,853
William Cunningham,2013,,854
Mark Pope,2013,,855
Andrae Patterson,2013,,856
Kornel David,2013,,857
Gerard King,2013,,858
Leon Smith,2013,,859
Michael Ruffin,2013,,860
Evan Eschmeyer,2013,,861
Rodney Buford,2013,,862
Michael Hawkins,2013,,863
Lari Ketner,2013,,864
Maceo Baston,2013,,865
Jonathan Kerner,2013,,866
Lazaro Borrell,2013,,867
Jermaine Jackson,2013,,868
Todd MacCulloch,2013,,869
Derrick Dial,2013,,870
Calvin Booth,2013,,871
Obinna Ekezie,2013,,872
Hanno Mottola,2013,,873
Mark Blount,2013,,874
Milt Palacio,2013,,875
Chris Herren,2013,,876
Soumaila Samake,2013,,877
Stephen Jackson,2013,11066000.0,59
Lee Nailon,2013,,878
Terrance Roberson,2013,,879
AJ Guyton,2013,,880
Jake Voskuhl,2013,,881
Khalid El-Amin,2013,,882
Eduardo Najera,2013,,883
Brian Cardinal,2013,,884
Torraye Braggs,2013,,885
Marc Jackson,2013,,886
Chris Porter,2013,,887
Dan Langhi,2013,,888
Zendon Hamilton,2013,,889
Stanislav Medvedenko,2013,,890
Mike Penberthy,2013,,891
Eddie House,2013,,892
Jason Hart,2013,,893
Michael Redd,2013,,894
Lavor Postell,2013,,895
Pete Mickeal,2013,,896
Olumide Oyedeji,2013,,897
Ruben Wolkowyski,2013,,898
Pepe Sanchez,2013,,899
Ademola Okulaja,2013,,900
Daniel Santiago,2013,,901
Paul McPherson,2013,,902
Ruben Garces,2013,,903
Jabari Smith,2013,,904
Ira Newble,2013,,905
Chris Carrawell,2013,,906
Garth Joseph,2013,,907
Mike Smith,2013,,908
Mark Karcher,2013,,909
Anthony Miller,2013,,910
Jamal Robinson,2013,,911
Kwame Brown,2013,3300000.0000000005,227
Zeljko Rebraca,2013,,912
Tyson Chandler,2013,14964606.8,34
Pau Gasol,2013,20900000.0,9
Eddy Curry,2013,34791.9,492
Jason Richardson,2013,6379587.500000001,122
Shane Battier,2013,3448500.0000000005,212
Eddie Griffin,2013,,913
DeSagana Diop,2013,8109420.000000001,94
Rodney White,2013,,914
Joe Johnson,2013,21727909.5,6
Kedrick Brown,2013,,915
Vladimir Radmanovic,2013,1487399.1,326
Richard Jefferson,2013,11180400.0,58
Troy Murphy,2013,249280.90000000002,475
Steven Hunter,2013,,916
Kirk Haston,2013,,917
Michael Bradley,2013,,918
Jason Collins,2013,1487399.1,326
Zach Randolph,2013,18150000.0,18
Michael Jordan,2013,,919
Brendan Haywood,2013,9183900.0,76
Joseph Forte,2013,,920
Jeryl Sasser,2013,,921
Brandon Armstrong,2013,,922
Andrei Kirilenko,2013,10757283.9,63
Gerald Wallace,2013,10650678.5,64
Samuel Dalembert,2013,7370000.000000001,104
Jamaal Tinsley,2013,1487399.1,326
Primoz Brezec,2013,,923
Tony Parker,2013,13750000.000000002,44
Mitchell Butler,2013,,924
Victor Alexander,2013,,925
Harold Jamison,2013,,926
Sean Marks,2013,,927
Raja Bell,2013,3828000.0000000005,202
Charles Smith,2013,,928
Predrag Drobnjak,2013,,929
Steve Goodrich,2013,,930
Wang Zhizhi,2013,,931
Art Long,2013,,932
Jerome James,2013,,933
Amal McCaskill,2013,,934
Terence Morris,2013,,935
Brian Scalabrine,2013,,936
Trenton Hassell,2013,,937
Jeff Trepagnier,2013,,938
Kenny Satterfield,2013,,939
Ratko Varda,2013,,940
Dean Oliver,2013,,941
Gilbert Arenas,2013,22888714.200000003,4
Oscar Torres,2013,,942
Tierre Brown,2013,,943
Jamison Brewer,2013,,944
Norm Richardson,2013,,945
Antonis Fotsis,2013,,946
Willie Solomon,2013,,947
Ernest Brown,2013,,948
Malik Allen,2013,,949
Loren Woods,2013,,950
Maurice Evans,2013,,951
Earl Watson,2013,2200000.0,278
Alvin Jones,2013,,952
Damone Brown,2013,,953
Alton Ford,2013,,954
Ruben Boumtje-Boumtje,2013,,955
Carlos Arroyo,2013,,956
Jarron Collins,2013,,957
Bobby Simmons,2013,,958
Omar Cook,2013,,959
Chris Andersen,2013,5748547.2,133
Sam Mack,2013,,960
Charlie Bell,2013,,961
Tang Hamilton,2013,,962
Joe Crispin,2013,,963
Dickey Simpkins,2013,,964
Yao Ming,2013,,965
Jay Williams,2013,,966
Mike Dunleavy,2013,4125000.0000000005,184
Drew Gooden,2013,7348000.000000001,106
